Gm#,Date,Tm,@,Opp,Time,D/N,Orig. Scheduled,location
82,2022-07-05,LAA,@,MIA,2:47,N,,MIA
83,2022-07-06,LAA,@,MIA,3:07,N,,MIA
84,2022-07-07,LAA,@,BAL,3:00,N,,BAL
85,2022-07-08,LAA,@,BAL,3:30,N,,BAL
86,2022-07-09,LAA,@,BAL,2:59,D,,BAL
87,2022-07-10,LAA,@,BAL,2:48,D,,BAL
88,2022-07-12,LAA,,HOU,3:37,N,,LAA
89,2022-07-13,LAA,,HOU,3:45,N,,LAA
90,2022-07-14,LAA,,HOU,3:28,N,,LAA
91,2022-07-15,LAA,,LAD,3:01,N,,LAA
92,2022-07-16,LAA,,LAD,3:07,N,,LAA
93,2022-07-22,LAA,@,ATL,2:59,N,,ATL
94,2022-07-23,LAA,@,ATL,3:01,N,,ATL
95,2022-07-24,LAA,@,ATL,3:17,D,,ATL
96,2022-07-25,LAA,@,KCR,3:03,N,,KCR
97,2022-07-26,LAA,@,KCR,3:24,N,,KCR
98,2022-07-27,LAA,@,KCR,2:48,D,,KCR
99,2022-07-28,LAA,,TEX,2:47,N,,LAA
100,2022-07-29,LAA,,TEX,3:13,N,,LAA
101,2022-07-30,LAA,,TEX,3:04,N,,LAA
102,2022-07-31,LAA,,TEX,2:56,D,,LAA
103,2022-08-02,LAA,,OAK,2:33,N,,LAA
104,2022-08-03,LAA,,OAK,3:08,N,,LAA
105,2022-08-04,LAA,,OAK,3:27,D,,LAA
106,2022-08-05,LAA,@,SEA,3:36,N,,SEA
107,2022-08-06,LAA,@,SEA,2:48,D,,SEA
108,2022-08-06,LAA,@,SEA,2:47,N,,SEA
109,2022-08-07,LAA,@,SEA,2:54,D,,SEA
110,2022-08-08,LAA,@,OAK,2:14,N,,OAK
111,2022-08-09,LAA,@,OAK,3:15,N,,OAK
112,2022-08-10,LAA,@,OAK,3:45,D,,OAK
113,2022-08-12,LAA,,MIN,2:56,N,,LAA
114,2022-08-13,LAA,,MIN,3:46,N,,LAA
115,2022-08-14,LAA,,MIN,2:45,D,,LAA
116,2022-08-15,LAA,,SEA,3:26,N,,LAA
117,2022-08-16,LAA,,SEA,3:04,N,,LAA
118,2022-08-17,LAA,,SEA,3:14,D,,LAA
119,2022-08-19,LAA,@,DET,2:15,N,,DET
120,2022-08-20,LAA,@,DET,2:40,D,,DET
121,2022-08-21,LAA,@,DET,2:56,D,,DET
122,2022-08-22,LAA,@,TBR,3:00,N,,TBR
123,2022-08-23,LAA,@,TBR,2:57,N,,TBR
124,2022-08-24,LAA,@,TBR,3:40,N,,TBR
125,2022-08-25,LAA,@,TBR,3:00,D,,TBR
126,2022-08-26,LAA,@,TOR,3:20,N,,TOR
127,2022-08-27,LAA,@,TOR,3:20,D,,TOR
128,2022-08-28,LAA,@,TOR,3:16,D,,TOR
129,2022-08-29,LAA,,NYY,3:00,N,,LAA
130,2022-08-30,LAA,,NYY,2:59,N,,LAA
131,2022-08-31,LAA,,NYY,2:43,N,,LAA
132,2022-09-02,LAA,,HOU,3:09,N,,LAA
133,2022-09-03,LAA,,HOU,4:11,N,,LAA
134,2022-09-04,LAA,,HOU,2:43,D,,LAA
135,2022-09-05,LAA,,DET,2:53,N,,LAA
136,2022-09-06,LAA,,DET,3:01,N,,LAA
137,2022-09-07,LAA,,DET,3:35,D,,LAA
138,2022-09-09,LAA,@,HOU,3:00,N,,HOU
139,2022-09-10,LAA,@,HOU,3:08,N,,HOU
140,2022-09-11,LAA,@,HOU,3:27,D,,HOU
141,2022-09-12,LAA,@,CLE,3:08,N,,CLE
142,2022-09-13,LAA,@,CLE,2:58,N,,CLE
143,2022-09-14,LAA,@,CLE,2:56,D,,CLE
144,2022-09-16,LAA,,SEA,3:29,N,,LAA
145,2022-09-17,LAA,,SEA,2:48,N,,LAA
146,2022-09-18,LAA,,SEA,2:43,D,,LAA
147,2022-09-19,LAA,,SEA,3:08,D,,LAA
148,2022-09-20,LAA,@,TEX,2:50,N,,TEX
149,2022-09-21,LAA,@,TEX,2:35,N,,TEX
150,2022-09-22,LAA,@,TEX,2:49,D,,TEX
151,2022-09-23,LAA,@,MIN,3:21,N,,MIN
152,2022-09-24,LAA,@,MIN,2:49,N,,MIN
153,2022-09-25,LAA,@,MIN,3:47,D,,MIN
154,2022-09-27,LAA,,OAK,3:14,N,,LAA
155,2022-09-28,LAA,,OAK,3:23,N,,LAA
156,2022-09-29,LAA,,OAK,3:07,N,,LAA
157,2022-09-30,LAA,,TEX,2:35,N,,LAA
158,2022-10-01,LAA,,TEX,2:27,N,,LAA
159,2022-10-02,LAA,,TEX,2:50,D,,LAA
160,2022-10-03,LAA,@,OAK,3:49,N,,OAK
161,2022-10-04,LAA,@,OAK,3:07,N,,OAK
162,2022-10-05,LAA,@,OAK,2:44,D,,OAK
