Gm#,Date,Tm,@,Opp,away,lag,seg_start,seg
36,2024-05-05,LAD,,ATL,0,0.0,False,6.0
37,2024-05-06,LAD,,MIA,0,0.0,False,6.0
38,2024-05-07,LAD,,MIA,0,0.0,False,6.0
39,2024-05-08,LAD,,MIA,0,0.0,False,6.0
40,2024-05-10,LAD,@,SDP,1,0.0,True,7.0
41,2024-05-11,LAD,@,SDP,1,1.0,False,7.0
42,2024-05-12,LAD,@,SDP,1,1.0,False,7.0
43,2024-05-13,LAD,@,SFG,1,1.0,False,7.0
44,2024-05-14,LAD,@,SFG,1,1.0,False,7.0
45,2024-05-15,LAD,@,SFG,1,1.0,False,7.0
46,2024-05-16,LAD,,CIN,0,1.0,True,8.0
47,2024-05-17,LAD,,CIN,0,0.0,False,8.0
48,2024-05-18,LAD,,CIN,0,0.0,False,8.0
49,2024-05-19,LAD,,CIN,0,0.0,False,8.0
50,2024-05-20,LAD,,ARI,0,0.0,False,8.0
51,2024-05-21,LAD,,ARI,0,0.0,False,8.0
52,2024-05-22,LAD,,ARI,0,0.0,False,8.0
53,2024-05-24,LAD,@,CIN,1,0.0,True,9.0
54,2024-05-25,LAD,@,CIN,1,1.0,False,9.0
55,2024-05-26,LAD,@,CIN,1,1.0,False,9.0
56,2024-05-28,LAD,@,NYM,1,1.0,False,9.0
57,2024-05-28,LAD,@,NYM,1,1.0,False,9.0
58,2024-05-29,LAD,@,NYM,1,1.0,False,9.0
59,2024-05-31,LAD,,COL,0,1.0,True,10.0
60,2024-06-01,LAD,,COL,0,0.0,False,10.0
61,2024-06-02,LAD,,COL,0,0.0,False,10.0
62,2024-06-04,LAD,@,PIT,1,0.0,True,11.0
63,2024-06-05,LAD,@,PIT,1,1.0,False,11.0
64,2024-06-06,LAD,@,PIT,1,1.0,False,11.0
65,2024-06-07,LAD,@,NYY,1,1.0,False,11.0
66,2024-06-08,LAD,@,NYY,1,1.0,False,11.0
67,2024-06-09,LAD,@,NYY,1,1.0,False,11.0
68,2024-06-11,LAD,,TEX,0,1.0,True,12.0
69,2024-06-12,LAD,,TEX,0,0.0,False,12.0
70,2024-06-13,LAD,,TEX,0,0.0,False,12.0
71,2024-06-14,LAD,,KCR,0,0.0,False,12.0
72,2024-06-15,LAD,,KCR,0,0.0,False,12.0
73,2024-06-16,LAD,,KCR,0,0.0,False,12.0
74,2024-06-17,LAD,@,COL,1,0.0,True,13.0
75,2024-06-18,LAD,@,COL,1,1.0,False,13.0
76,2024-06-19,LAD,@,COL,1,1.0,False,13.0
77,2024-06-20,LAD,@,COL,1,1.0,False,13.0
78,2024-06-21,LAD,,LAA,0,1.0,True,14.0
79,2024-06-22,LAD,,LAA,0,0.0,False,14.0
80,2024-06-24,LAD,@,CHW,1,0.0,True,15.0
81,2024-06-25,LAD,@,CHW,1,1.0,False,15.0
82,2024-06-26,LAD,@,CHW,1,1.0,False,15.0
83,2024-06-28,LAD,@,SFG,1,1.0,False,15.0
84,2024-06-29,LAD,@,SFG,1,1.0,False,15.0
85,2024-06-30,LAD,@,SFG,1,1.0,False,15.0
86,2024-07-02,LAD,,ARI,0,1.0,True,16.0
87,2024-07-03,LAD,,ARI,0,0.0,False,16.0
88,2024-07-04,LAD,,ARI,0,0.0,False,16.0
89,2024-07-05,LAD,,MIL,0,0.0,False,16.0
90,2024-07-06,LAD,,MIL,0,0.0,False,16.0
91,2024-07-07,LAD,,MIL,0,0.0,False,16.0
92,2024-07-09,LAD,@,PHI,1,0.0,True,17.0
93,2024-07-10,LAD,@,PHI,1,1.0,False,17.0
94,2024-07-11,LAD,@,PHI,1,1.0,False,17.0
95,2024-07-12,LAD,@,DET,1,1.0,False,17.0
96,2024-07-13,LAD,@,DET,1,1.0,False,17.0
97,2024-07-14,LAD,@,DET,1,1.0,False,17.0
98,2024-07-19,LAD,,BOS,0,1.0,True,18.0
99,2024-07-20,LAD,,BOS,0,0.0,False,18.0
100,2024-07-21,LAD,,BOS,0,0.0,False,18.0
101,2024-07-22,LAD,,SFG,0,0.0,False,18.0
102,2024-07-23,LAD,,SFG,0,0.0,False,18.0
103,2024-07-24,LAD,,SFG,0,0.0,False,18.0
104,2024-07-25,LAD,,SFG,0,0.0,False,18.0
105,2024-07-26,LAD,@,HOU,1,0.0,True,19.0
106,2024-07-27,LAD,@,HOU,1,1.0,False,19.0
107,2024-07-28,LAD,@,HOU,1,1.0,False,19.0
108,2024-07-30,LAD,@,SDP,1,1.0,False,19.0
109,2024-07-31,LAD,@,SDP,1,1.0,False,19.0
110,2024-08-02,LAD,@,OAK,1,1.0,False,19.0
111,2024-08-03,LAD,@,OAK,1,1.0,False,19.0
112,2024-08-04,LAD,@,OAK,1,1.0,False,19.0
113,2024-08-05,LAD,,PHI,0,1.0,True,20.0
114,2024-08-06,LAD,,PHI,0,0.0,False,20.0
115,2024-08-07,LAD,,PHI,0,0.0,False,20.0
116,2024-08-09,LAD,,PIT,0,0.0,False,20.0
117,2024-08-10,LAD,,PIT,0,0.0,False,20.0
118,2024-08-11,LAD,,PIT,0,0.0,False,20.0
119,2024-08-12,LAD,@,MIL,1,0.0,True,21.0
120,2024-08-13,LAD,@,MIL,1,1.0,False,21.0
121,2024-08-14,LAD,@,MIL,1,1.0,False,21.0
122,2024-08-15,LAD,@,MIL,1,1.0,False,21.0
123,2024-08-16,LAD,@,STL,1,1.0,False,21.0
124,2024-08-17,LAD,@,STL,1,1.0,False,21.0
125,2024-08-18,LAD,@,STL,1,1.0,False,21.0
126,2024-08-19,LAD,,SEA,0,1.0,True,22.0
127,2024-08-20,LAD,,SEA,0,0.0,False,22.0
128,2024-08-21,LAD,,SEA,0,0.0,False,22.0
129,2024-08-23,LAD,,TBR,0,0.0,False,22.0
130,2024-08-24,LAD,,TBR,0,0.0,False,22.0
131,2024-08-25,LAD,,TBR,0,0.0,False,22.0
132,2024-08-27,LAD,,BAL,0,0.0,False,22.0
133,2024-08-28,LAD,,BAL,0,0.0,False,22.0
134,2024-08-29,LAD,,BAL,0,0.0,False,22.0
135,2024-08-30,LAD,@,ARI,1,0.0,True,23.0
136,2024-08-31,LAD,@,ARI,1,1.0,False,23.0
137,2024-09-01,LAD,@,ARI,1,1.0,False,23.0
138,2024-09-02,LAD,@,ARI,1,1.0,False,23.0
139,2024-09-03,LAD,@,LAA,1,1.0,False,23.0
140,2024-09-04,LAD,@,LAA,1,1.0,False,23.0
141,2024-09-06,LAD,,CLE,0,1.0,True,24.0
142,2024-09-07,LAD,,CLE,0,0.0,False,24.0
143,2024-09-08,LAD,,CLE,0,0.0,False,24.0
144,2024-09-09,LAD,,CHC,0,0.0,False,24.0
145,2024-09-10,LAD,,CHC,0,0.0,False,24.0
146,2024-09-11,LAD,,CHC,0,0.0,False,24.0
147,2024-09-13,LAD,@,ATL,1,0.0,True,25.0
148,2024-09-14,LAD,@,ATL,1,1.0,False,25.0
149,2024-09-15,LAD,@,ATL,1,1.0,False,25.0
150,2024-09-16,LAD,@,ATL,1,1.0,False,25.0
151,2024-09-17,LAD,@,MIA,1,1.0,False,25.0
152,2024-09-18,LAD,@,MIA,1,1.0,False,25.0
153,2024-09-19,LAD,@,MIA,1,1.0,False,25.0
154,2024-09-20,LAD,,COL,0,1.0,True,26.0
155,2024-09-21,LAD,,COL,0,0.0,False,26.0
156,2024-09-22,LAD,,COL,0,0.0,False,26.0
157,2024-09-24,LAD,,SDP,0,0.0,False,26.0
158,2024-09-25,LAD,,SDP,0,0.0,False,26.0
159,2024-09-26,LAD,,SDP,0,0.0,False,26.0
160,2024-09-27,LAD,@,COL,1,0.0,True,27.0
161,2024-09-28,LAD,@,COL,1,1.0,False,27.0
162,2024-09-29,LAD,@,COL,1,1.0,False,27.0
