Gm#,Date,Tm,@,Opp,away,lag,seg_start,seg
35,2024-05-05,PHI,,SFG,0,0.0,False,5.0
36,2024-05-06,PHI,,SFG,0,0.0,False,5.0
37,2024-05-07,PHI,,TOR,0,0.0,False,5.0
38,2024-05-08,PHI,,TOR,0,0.0,False,5.0
39,2024-05-10,PHI,@,MIA,1,0.0,True,6.0
40,2024-05-11,PHI,@,MIA,1,1.0,False,6.0
41,2024-05-12,PHI,@,MIA,1,1.0,False,6.0
42,2024-05-13,PHI,@,NYM,1,1.0,False,6.0
43,2024-05-14,PHI,@,NYM,1,1.0,False,6.0
44,2024-05-15,PHI,,NYM,0,1.0,True,7.0
45,2024-05-16,PHI,,NYM,0,0.0,False,7.0
46,2024-05-17,PHI,,WSN,0,0.0,False,7.0
47,2024-05-18,PHI,,WSN,0,0.0,False,7.0
48,2024-05-19,PHI,,WSN,0,0.0,False,7.0
49,2024-05-21,PHI,,TEX,0,0.0,False,7.0
50,2024-05-22,PHI,,TEX,0,0.0,False,7.0
51,2024-05-23,PHI,,TEX,0,0.0,False,7.0
52,2024-05-24,PHI,@,COL,1,0.0,True,8.0
53,2024-05-25,PHI,@,COL,1,1.0,False,8.0
54,2024-05-26,PHI,@,COL,1,1.0,False,8.0
55,2024-05-27,PHI,@,SFG,1,1.0,False,8.0
56,2024-05-28,PHI,@,SFG,1,1.0,False,8.0
57,2024-05-29,PHI,@,SFG,1,1.0,False,8.0
58,2024-05-31,PHI,,STL,0,1.0,True,9.0
59,2024-06-01,PHI,,STL,0,0.0,False,9.0
60,2024-06-02,PHI,,STL,0,0.0,False,9.0
61,2024-06-03,PHI,,MIL,0,0.0,False,9.0
62,2024-06-04,PHI,,MIL,0,0.0,False,9.0
63,2024-06-05,PHI,,MIL,0,0.0,False,9.0
64,2024-06-08,PHI,@,NYM,1,0.0,True,10.0
65,2024-06-09,PHI,,NYM,0,1.0,True,11.0
66,2024-06-11,PHI,@,BOS,1,0.0,True,12.0
67,2024-06-12,PHI,@,BOS,1,1.0,False,12.0
68,2024-06-13,PHI,@,BOS,1,1.0,False,12.0
69,2024-06-14,PHI,@,BAL,1,1.0,False,12.0
70,2024-06-15,PHI,@,BAL,1,1.0,False,12.0
71,2024-06-16,PHI,@,BAL,1,1.0,False,12.0
72,2024-06-17,PHI,,SDP,0,1.0,True,13.0
73,2024-06-18,PHI,,SDP,0,0.0,False,13.0
74,2024-06-19,PHI,,SDP,0,0.0,False,13.0
75,2024-06-21,PHI,,ARI,0,0.0,False,13.0
76,2024-06-22,PHI,,ARI,0,0.0,False,13.0
77,2024-06-23,PHI,,ARI,0,0.0,False,13.0
78,2024-06-24,PHI,@,DET,1,0.0,True,14.0
79,2024-06-25,PHI,@,DET,1,1.0,False,14.0
80,2024-06-26,PHI,@,DET,1,1.0,False,14.0
81,2024-06-27,PHI,,MIA,0,1.0,True,15.0
82,2024-06-28,PHI,,MIA,0,0.0,False,15.0
83,2024-06-29,PHI,,MIA,0,0.0,False,15.0
84,2024-06-30,PHI,,MIA,0,0.0,False,15.0
85,2024-07-02,PHI,@,CHC,1,0.0,True,16.0
86,2024-07-03,PHI,@,CHC,1,1.0,False,16.0
87,2024-07-04,PHI,@,CHC,1,1.0,False,16.0
88,2024-07-05,PHI,@,ATL,1,1.0,False,16.0
89,2024-07-06,PHI,@,ATL,1,1.0,False,16.0
90,2024-07-07,PHI,@,ATL,1,1.0,False,16.0
91,2024-07-09,PHI,,LAD,0,1.0,True,17.0
92,2024-07-10,PHI,,LAD,0,0.0,False,17.0
93,2024-07-11,PHI,,LAD,0,0.0,False,17.0
94,2024-07-12,PHI,,OAK,0,0.0,False,17.0
95,2024-07-13,PHI,,OAK,0,0.0,False,17.0
96,2024-07-14,PHI,,OAK,0,0.0,False,17.0
97,2024-07-19,PHI,@,PIT,1,0.0,True,18.0
98,2024-07-20,PHI,@,PIT,1,1.0,False,18.0
99,2024-07-21,PHI,@,PIT,1,1.0,False,18.0
100,2024-07-22,PHI,@,MIN,1,1.0,False,18.0
101,2024-07-23,PHI,@,MIN,1,1.0,False,18.0
102,2024-07-24,PHI,@,MIN,1,1.0,False,18.0
103,2024-07-26,PHI,,CLE,0,1.0,True,19.0
104,2024-07-27,PHI,,CLE,0,0.0,False,19.0
105,2024-07-28,PHI,,CLE,0,0.0,False,19.0
106,2024-07-29,PHI,,NYY,0,0.0,False,19.0
107,2024-07-30,PHI,,NYY,0,0.0,False,19.0
108,2024-07-31,PHI,,NYY,0,0.0,False,19.0
109,2024-08-02,PHI,@,SEA,1,0.0,True,20.0
110,2024-08-03,PHI,@,SEA,1,1.0,False,20.0
111,2024-08-04,PHI,@,SEA,1,1.0,False,20.0
112,2024-08-05,PHI,@,LAD,1,1.0,False,20.0
113,2024-08-06,PHI,@,LAD,1,1.0,False,20.0
114,2024-08-07,PHI,@,LAD,1,1.0,False,20.0
115,2024-08-08,PHI,@,ARI,1,1.0,False,20.0
116,2024-08-09,PHI,@,ARI,1,1.0,False,20.0
117,2024-08-10,PHI,@,ARI,1,1.0,False,20.0
118,2024-08-11,PHI,@,ARI,1,1.0,False,20.0
119,2024-08-13,PHI,,MIA,0,1.0,True,21.0
120,2024-08-14,PHI,,MIA,0,0.0,False,21.0
121,2024-08-15,PHI,,WSN,0,0.0,False,21.0
122,2024-08-16,PHI,,WSN,0,0.0,False,21.0
123,2024-08-17,PHI,,WSN,0,0.0,False,21.0
124,2024-08-18,PHI,,WSN,0,0.0,False,21.0
125,2024-08-20,PHI,@,ATL,1,0.0,True,22.0
126,2024-08-21,PHI,@,ATL,1,1.0,False,22.0
127,2024-08-22,PHI,@,ATL,1,1.0,False,22.0
128,2024-08-23,PHI,@,KCR,1,1.0,False,22.0
129,2024-08-24,PHI,@,KCR,1,1.0,False,22.0
130,2024-08-25,PHI,@,KCR,1,1.0,False,22.0
131,2024-08-26,PHI,,HOU,0,1.0,True,23.0
132,2024-08-27,PHI,,HOU,0,0.0,False,23.0
133,2024-08-28,PHI,,HOU,0,0.0,False,23.0
134,2024-08-29,PHI,,ATL,0,0.0,False,23.0
135,2024-08-30,PHI,,ATL,0,0.0,False,23.0
136,2024-08-31,PHI,,ATL,0,0.0,False,23.0
137,2024-09-01,PHI,,ATL,0,0.0,False,23.0
138,2024-09-03,PHI,@,TOR,1,0.0,True,24.0
139,2024-09-04,PHI,@,TOR,1,1.0,False,24.0
140,2024-09-05,PHI,@,MIA,1,1.0,False,24.0
141,2024-09-06,PHI,@,MIA,1,1.0,False,24.0
142,2024-09-07,PHI,@,MIA,1,1.0,False,24.0
143,2024-09-08,PHI,@,MIA,1,1.0,False,24.0
144,2024-09-09,PHI,,TBR,0,1.0,True,25.0
145,2024-09-10,PHI,,TBR,0,0.0,False,25.0
146,2024-09-11,PHI,,TBR,0,0.0,False,25.0
147,2024-09-13,PHI,,NYM,0,0.0,False,25.0
148,2024-09-14,PHI,,NYM,0,0.0,False,25.0
149,2024-09-15,PHI,,NYM,0,0.0,False,25.0
150,2024-09-16,PHI,@,MIL,1,0.0,True,26.0
151,2024-09-17,PHI,@,MIL,1,1.0,False,26.0
152,2024-09-18,PHI,@,MIL,1,1.0,False,26.0
153,2024-09-19,PHI,@,NYM,1,1.0,False,26.0
154,2024-09-20,PHI,@,NYM,1,1.0,False,26.0
155,2024-09-21,PHI,@,NYM,1,1.0,False,26.0
156,2024-09-22,PHI,@,NYM,1,1.0,False,26.0
157,2024-09-23,PHI,,CHC,0,1.0,True,27.0
158,2024-09-24,PHI,,CHC,0,0.0,False,27.0
159,2024-09-25,PHI,,CHC,0,0.0,False,27.0
160,2024-09-27,PHI,@,WSN,1,0.0,True,28.0
161,2024-09-28,PHI,@,WSN,1,1.0,False,28.0
162,2024-09-29,PHI,@,WSN,1,1.0,False,28.0
