Gm#,Date,Tm,@,Opp,away,lag,seg_start,seg
36,2024-05-08,WSN,,BAL,0,0.0,False,6.0
37,2024-05-10,WSN,@,BOS,1,0.0,True,7.0
38,2024-05-11,WSN,@,BOS,1,1.0,False,7.0
39,2024-05-12,WSN,@,BOS,1,1.0,False,7.0
40,2024-05-14,WSN,@,CHW,1,1.0,False,7.0
41,2024-05-14,WSN,@,CHW,1,1.0,False,7.0
42,2024-05-15,WSN,@,CHW,1,1.0,False,7.0
43,2024-05-17,WSN,@,PHI,1,1.0,False,7.0
44,2024-05-18,WSN,@,PHI,1,1.0,False,7.0
45,2024-05-19,WSN,@,PHI,1,1.0,False,7.0
46,2024-05-20,WSN,,MIN,0,1.0,True,8.0
47,2024-05-21,WSN,,MIN,0,0.0,False,8.0
48,2024-05-22,WSN,,MIN,0,0.0,False,8.0
49,2024-05-24,WSN,,SEA,0,0.0,False,8.0
50,2024-05-25,WSN,,SEA,0,0.0,False,8.0
51,2024-05-26,WSN,,SEA,0,0.0,False,8.0
52,2024-05-27,WSN,@,ATL,1,0.0,True,9.0
53,2024-05-28,WSN,@,ATL,1,1.0,False,9.0
54,2024-05-29,WSN,@,ATL,1,1.0,False,9.0
55,2024-05-30,WSN,@,ATL,1,1.0,False,9.0
56,2024-05-31,WSN,@,CLE,1,1.0,False,9.0
57,2024-06-01,WSN,@,CLE,1,1.0,False,9.0
58,2024-06-02,WSN,@,CLE,1,1.0,False,9.0
59,2024-06-03,WSN,,NYM,0,1.0,True,10.0
60,2024-06-04,WSN,,NYM,0,0.0,False,10.0
61,2024-06-05,WSN,,NYM,0,0.0,False,10.0
62,2024-06-06,WSN,,ATL,0,0.0,False,10.0
63,2024-06-07,WSN,,ATL,0,0.0,False,10.0
64,2024-06-08,WSN,,ATL,0,0.0,False,10.0
65,2024-06-09,WSN,,ATL,0,0.0,False,10.0
66,2024-06-11,WSN,@,DET,1,0.0,True,11.0
67,2024-06-12,WSN,@,DET,1,1.0,False,11.0
68,2024-06-13,WSN,@,DET,1,1.0,False,11.0
69,2024-06-14,WSN,,MIA,0,1.0,True,12.0
70,2024-06-15,WSN,,MIA,0,0.0,False,12.0
71,2024-06-16,WSN,,MIA,0,0.0,False,12.0
72,2024-06-18,WSN,,ARI,0,0.0,False,12.0
73,2024-06-19,WSN,,ARI,0,0.0,False,12.0
74,2024-06-20,WSN,,ARI,0,0.0,False,12.0
75,2024-06-21,WSN,@,COL,1,0.0,True,13.0
76,2024-06-22,WSN,@,COL,1,1.0,False,13.0
77,2024-06-23,WSN,@,COL,1,1.0,False,13.0
78,2024-06-24,WSN,@,SDP,1,1.0,False,13.0
79,2024-06-25,WSN,@,SDP,1,1.0,False,13.0
80,2024-06-26,WSN,@,SDP,1,1.0,False,13.0
81,2024-06-28,WSN,@,TBR,1,1.0,False,13.0
82,2024-06-29,WSN,@,TBR,1,1.0,False,13.0
83,2024-06-30,WSN,@,TBR,1,1.0,False,13.0
84,2024-07-01,WSN,,NYM,0,1.0,True,14.0
85,2024-07-02,WSN,,NYM,0,0.0,False,14.0
86,2024-07-03,WSN,,NYM,0,0.0,False,14.0
87,2024-07-04,WSN,,NYM,0,0.0,False,14.0
88,2024-07-05,WSN,,STL,0,0.0,False,14.0
89,2024-07-06,WSN,,STL,0,0.0,False,14.0
90,2024-07-07,WSN,,STL,0,0.0,False,14.0
91,2024-07-08,WSN,,STL,0,0.0,False,14.0
92,2024-07-09,WSN,@,NYM,1,0.0,True,15.0
93,2024-07-10,WSN,@,NYM,1,1.0,False,15.0
94,2024-07-11,WSN,@,NYM,1,1.0,False,15.0
95,2024-07-12,WSN,@,MIL,1,1.0,False,15.0
96,2024-07-13,WSN,@,MIL,1,1.0,False,15.0
97,2024-07-14,WSN,@,MIL,1,1.0,False,15.0
98,2024-07-19,WSN,,CIN,0,1.0,True,16.0
99,2024-07-20,WSN,,CIN,0,0.0,False,16.0
100,2024-07-21,WSN,,CIN,0,0.0,False,16.0
101,2024-07-23,WSN,,SDP,0,0.0,False,16.0
102,2024-07-24,WSN,,SDP,0,0.0,False,16.0
103,2024-07-25,WSN,,SDP,0,0.0,False,16.0
104,2024-07-26,WSN,@,STL,1,0.0,True,17.0
105,2024-07-27,WSN,@,STL,1,1.0,False,17.0
106,2024-07-28,WSN,@,STL,1,1.0,False,17.0
107,2024-07-29,WSN,@,ARI,1,1.0,False,17.0
108,2024-07-30,WSN,@,ARI,1,1.0,False,17.0
109,2024-07-31,WSN,@,ARI,1,1.0,False,17.0
110,2024-08-02,WSN,,MIL,0,1.0,True,18.0
111,2024-08-03,WSN,,MIL,0,0.0,False,18.0
112,2024-08-04,WSN,,MIL,0,0.0,False,18.0
113,2024-08-05,WSN,,SFG,0,0.0,False,18.0
114,2024-08-06,WSN,,SFG,0,0.0,False,18.0
115,2024-08-07,WSN,,SFG,0,0.0,False,18.0
116,2024-08-08,WSN,,SFG,0,0.0,False,18.0
117,2024-08-09,WSN,,LAA,0,0.0,False,18.0
118,2024-08-10,WSN,,LAA,0,0.0,False,18.0
119,2024-08-11,WSN,,LAA,0,0.0,False,18.0
120,2024-08-13,WSN,@,BAL,1,0.0,True,19.0
121,2024-08-14,WSN,@,BAL,1,1.0,False,19.0
122,2024-08-15,WSN,@,PHI,1,1.0,False,19.0
123,2024-08-16,WSN,@,PHI,1,1.0,False,19.0
124,2024-08-17,WSN,@,PHI,1,1.0,False,19.0
125,2024-08-18,WSN,@,PHI,1,1.0,False,19.0
126,2024-08-20,WSN,,COL,0,1.0,True,20.0
127,2024-08-21,WSN,,COL,0,0.0,False,20.0
128,2024-08-22,WSN,,COL,0,0.0,False,20.0
129,2024-08-23,WSN,@,ATL,1,0.0,True,21.0
130,2024-08-24,WSN,@,ATL,1,1.0,False,21.0
131,2024-08-25,WSN,@,ATL,1,1.0,False,21.0
132,2024-08-26,WSN,,NYY,0,1.0,True,22.0
133,2024-08-27,WSN,,NYY,0,0.0,False,22.0
134,2024-08-28,WSN,,NYY,0,0.0,False,22.0
135,2024-08-30,WSN,,CHC,0,0.0,False,22.0
136,2024-08-31,WSN,,CHC,0,0.0,False,22.0
137,2024-09-01,WSN,,CHC,0,0.0,False,22.0
138,2024-09-03,WSN,@,MIA,1,0.0,True,23.0
139,2024-09-04,WSN,@,MIA,1,1.0,False,23.0
140,2024-09-05,WSN,@,PIT,1,1.0,False,23.0
141,2024-09-07,WSN,@,PIT,1,1.0,False,23.0
142,2024-09-07,WSN,@,PIT,1,1.0,False,23.0
143,2024-09-08,WSN,@,PIT,1,1.0,False,23.0
144,2024-09-10,WSN,,ATL,0,1.0,True,24.0
145,2024-09-11,WSN,,ATL,0,0.0,False,24.0
146,2024-09-12,WSN,,MIA,0,0.0,False,24.0
147,2024-09-13,WSN,,MIA,0,0.0,False,24.0
148,2024-09-14,WSN,,MIA,0,0.0,False,24.0
149,2024-09-15,WSN,,MIA,0,0.0,False,24.0
150,2024-09-16,WSN,@,NYM,1,0.0,True,25.0
151,2024-09-17,WSN,@,NYM,1,1.0,False,25.0
152,2024-09-18,WSN,@,NYM,1,1.0,False,25.0
153,2024-09-19,WSN,@,CHC,1,1.0,False,25.0
154,2024-09-20,WSN,@,CHC,1,1.0,False,25.0
155,2024-09-21,WSN,@,CHC,1,1.0,False,25.0
156,2024-09-22,WSN,@,CHC,1,1.0,False,25.0
157,2024-09-24,WSN,,KCR,0,1.0,True,26.0
158,2024-09-25,WSN,,KCR,0,0.0,False,26.0
159,2024-09-26,WSN,,KCR,0,0.0,False,26.0
160,2024-09-27,WSN,,PHI,0,0.0,False,26.0
161,2024-09-28,WSN,,PHI,0,0.0,False,26.0
162,2024-09-29,WSN,,PHI,0,0.0,False,26.0
