Gm#,Date,Tm,@,Opp,last_opp,new_series,series
56,2022-06-09,SFG,,COL,COL,False,19.0
57,2022-06-10,SFG,,LAD,COL,True,20.0
58,2022-06-11,SFG,,LAD,LAD,False,20.0
59,2022-06-12,SFG,,LAD,LAD,False,20.0
60,2022-06-13,SFG,,KCR,LAD,True,21.0
61,2022-06-14,SFG,,KCR,KCR,False,21.0
62,2022-06-15,SFG,,KCR,KCR,False,21.0
63,2022-06-17,SFG,@,PIT,KCR,True,22.0
64,2022-06-18,SFG,@,PIT,PIT,False,22.0
65,2022-06-19,SFG,@,PIT,PIT,False,22.0
66,2022-06-20,SFG,@,ATL,PIT,True,23.0
67,2022-06-21,SFG,@,ATL,ATL,False,23.0
68,2022-06-22,SFG,@,ATL,ATL,False,23.0
69,2022-06-23,SFG,@,ATL,ATL,False,23.0
70,2022-06-24,SFG,,CIN,ATL,True,24.0
71,2022-06-25,SFG,,CIN,CIN,False,24.0
72,2022-06-26,SFG,,CIN,CIN,False,24.0
73,2022-06-28,SFG,,DET,CIN,True,25.0
74,2022-06-29,SFG,,DET,DET,False,25.0
75,2022-07-01,SFG,,CHW,DET,True,26.0
76,2022-07-02,SFG,,CHW,CHW,False,26.0
77,2022-07-03,SFG,,CHW,CHW,False,26.0
78,2022-07-04,SFG,@,ARI,CHW,True,27.0
79,2022-07-05,SFG,@,ARI,ARI,False,27.0
80,2022-07-06,SFG,@,ARI,ARI,False,27.0
81,2022-07-07,SFG,@,SDP,ARI,True,28.0
82,2022-07-08,SFG,@,SDP,SDP,False,28.0
83,2022-07-09,SFG,@,SDP,SDP,False,28.0
84,2022-07-10,SFG,@,SDP,SDP,False,28.0
85,2022-07-11,SFG,,ARI,SDP,True,29.0
86,2022-07-12,SFG,,ARI,ARI,False,29.0
87,2022-07-13,SFG,,ARI,ARI,False,29.0
88,2022-07-14,SFG,,MIL,ARI,True,30.0
89,2022-07-15,SFG,,MIL,MIL,False,30.0
90,2022-07-16,SFG,,MIL,MIL,False,30.0
91,2022-07-17,SFG,,MIL,MIL,False,30.0
92,2022-07-21,SFG,@,LAD,MIL,True,31.0
93,2022-07-22,SFG,@,LAD,LAD,False,31.0
94,2022-07-23,SFG,@,LAD,LAD,False,31.0
95,2022-07-24,SFG,@,LAD,LAD,False,31.0
96,2022-07-25,SFG,@,ARI,LAD,True,32.0
97,2022-07-26,SFG,@,ARI,ARI,False,32.0
98,2022-07-27,SFG,@,ARI,ARI,False,32.0
99,2022-07-28,SFG,,CHC,ARI,True,33.0
100,2022-07-29,SFG,,CHC,CHC,False,33.0
101,2022-07-30,SFG,,CHC,CHC,False,33.0
102,2022-07-31,SFG,,CHC,CHC,False,33.0
103,2022-08-01,SFG,,LAD,CHC,True,34.0
104,2022-08-02,SFG,,LAD,LAD,False,34.0
105,2022-08-03,SFG,,LAD,LAD,False,34.0
106,2022-08-04,SFG,,LAD,LAD,False,34.0
107,2022-08-06,SFG,@,OAK,LAD,True,35.0
108,2022-08-07,SFG,@,OAK,OAK,False,35.0
109,2022-08-08,SFG,@,SDP,OAK,True,36.0
110,2022-08-09,SFG,@,SDP,SDP,False,36.0
111,2022-08-10,SFG,@,SDP,SDP,False,36.0
112,2022-08-12,SFG,,PIT,SDP,True,37.0
113,2022-08-13,SFG,,PIT,PIT,False,37.0
114,2022-08-14,SFG,,PIT,PIT,False,37.0
115,2022-08-15,SFG,,ARI,PIT,True,38.0
116,2022-08-16,SFG,,ARI,ARI,False,38.0
117,2022-08-17,SFG,,ARI,ARI,False,38.0
118,2022-08-18,SFG,,ARI,ARI,False,38.0
119,2022-08-19,SFG,@,COL,ARI,True,39.0
120,2022-08-20,SFG,@,COL,COL,False,39.0
121,2022-08-21,SFG,@,COL,COL,False,39.0
122,2022-08-23,SFG,@,DET,COL,True,40.0
123,2022-08-24,SFG,@,DET,DET,False,40.0
124,2022-08-26,SFG,@,MIN,DET,True,41.0
125,2022-08-27,SFG,@,MIN,MIN,False,41.0
126,2022-08-28,SFG,@,MIN,MIN,False,41.0
127,2022-08-29,SFG,,SDP,MIN,True,42.0
128,2022-08-30,SFG,,SDP,SDP,False,42.0
129,2022-08-31,SFG,,SDP,SDP,False,42.0
130,2022-09-02,SFG,,PHI,SDP,True,43.0
131,2022-09-03,SFG,,PHI,PHI,False,43.0
132,2022-09-04,SFG,,PHI,PHI,False,43.0
133,2022-09-05,SFG,@,LAD,PHI,True,44.0
134,2022-09-06,SFG,@,LAD,LAD,False,44.0
135,2022-09-07,SFG,@,LAD,LAD,False,44.0
136,2022-09-08,SFG,@,MIL,LAD,True,45.0
137,2022-09-08,SFG,@,MIL,MIL,False,45.0
138,2022-09-09,SFG,@,CHC,MIL,True,46.0
139,2022-09-10,SFG,@,CHC,CHC,False,46.0
140,2022-09-11,SFG,@,CHC,CHC,False,46.0
141,2022-09-12,SFG,,ATL,CHC,True,47.0
142,2022-09-13,SFG,,ATL,ATL,False,47.0
143,2022-09-14,SFG,,ATL,ATL,False,47.0
144,2022-09-16,SFG,,LAD,ATL,True,48.0
145,2022-09-17,SFG,,LAD,LAD,False,48.0
146,2022-09-18,SFG,,LAD,LAD,False,48.0
147,2022-09-19,SFG,@,COL,LAD,True,49.0
148,2022-09-20,SFG,@,COL,COL,False,49.0
149,2022-09-21,SFG,@,COL,COL,False,49.0
150,2022-09-22,SFG,@,COL,COL,False,49.0
151,2022-09-23,SFG,@,ARI,COL,True,50.0
152,2022-09-24,SFG,@,ARI,ARI,False,50.0
153,2022-09-25,SFG,@,ARI,ARI,False,50.0
154,2022-09-27,SFG,,COL,ARI,True,51.0
155,2022-09-28,SFG,,COL,COL,False,51.0
156,2022-09-29,SFG,,COL,COL,False,51.0
157,2022-09-30,SFG,,ARI,COL,True,52.0
158,2022-10-01,SFG,,ARI,ARI,False,52.0
159,2022-10-02,SFG,,ARI,ARI,False,52.0
160,2022-10-03,SFG,@,SDP,ARI,True,53.0
161,2022-10-04,SFG,@,SDP,SDP,False,53.0
162,2022-10-05,SFG,@,SDP,SDP,False,53.0
