Gm#,Date,Tm,@,Opp,last_opp,new_series,series
111,2024-08-02,NYY,,TOR,PHI,True,36.0
112,2024-08-03,NYY,,TOR,TOR,False,36.0
113,2024-08-04,NYY,,TOR,TOR,False,36.0
114,2024-08-07,NYY,,LAA,TOR,True,37.0
115,2024-08-07,NYY,,LAA,LAA,False,37.0
116,2024-08-08,NYY,,LAA,LAA,False,37.0
117,2024-08-10,NYY,,TEX,LAA,True,38.0
118,2024-08-10,NYY,,TEX,TEX,False,38.0
119,2024-08-11,NYY,,TEX,TEX,False,38.0
120,2024-08-12,NYY,@,CHW,TEX,True,39.0
121,2024-08-13,NYY,@,CHW,CHW,False,39.0
122,2024-08-14,NYY,@,CHW,CHW,False,39.0
123,2024-08-16,NYY,@,DET,CHW,True,40.0
124,2024-08-17,NYY,@,DET,DET,False,40.0
125,2024-08-18,NYY,@,DET,DET,False,40.0
126,2024-08-20,NYY,,CLE,DET,True,41.0
127,2024-08-21,NYY,,CLE,CLE,False,41.0
128,2024-08-22,NYY,,CLE,CLE,False,41.0
129,2024-08-23,NYY,,COL,CLE,True,42.0
130,2024-08-24,NYY,,COL,COL,False,42.0
131,2024-08-25,NYY,,COL,COL,False,42.0
132,2024-08-26,NYY,@,WSN,COL,True,43.0
133,2024-08-27,NYY,@,WSN,WSN,False,43.0
134,2024-08-28,NYY,@,WSN,WSN,False,43.0
135,2024-08-30,NYY,,STL,WSN,True,44.0
136,2024-08-31,NYY,,STL,STL,False,44.0
137,2024-09-01,NYY,,STL,STL,False,44.0
138,2024-09-02,NYY,@,TEX,STL,True,45.0
139,2024-09-03,NYY,@,TEX,TEX,False,45.0
140,2024-09-04,NYY,@,TEX,TEX,False,45.0
141,2024-09-06,NYY,@,CHC,TEX,True,46.0
142,2024-09-07,NYY,@,CHC,CHC,False,46.0
143,2024-09-08,NYY,@,CHC,CHC,False,46.0
144,2024-09-09,NYY,,KCR,CHC,True,47.0
145,2024-09-10,NYY,,KCR,KCR,False,47.0
146,2024-09-11,NYY,,KCR,KCR,False,47.0
147,2024-09-12,NYY,,BOS,KCR,True,48.0
148,2024-09-13,NYY,,BOS,BOS,False,48.0
149,2024-09-14,NYY,,BOS,BOS,False,48.0
150,2024-09-15,NYY,,BOS,BOS,False,48.0
151,2024-09-17,NYY,@,SEA,BOS,True,49.0
152,2024-09-18,NYY,@,SEA,SEA,False,49.0
153,2024-09-19,NYY,@,SEA,SEA,False,49.0
154,2024-09-20,NYY,@,OAK,SEA,True,50.0
155,2024-09-21,NYY,@,OAK,OAK,False,50.0
156,2024-09-22,NYY,@,OAK,OAK,False,50.0
157,2024-09-24,NYY,,BAL,OAK,True,51.0
158,2024-09-25,NYY,,BAL,BAL,False,51.0
159,2024-09-26,NYY,,BAL,BAL,False,51.0
160,2024-09-27,NYY,,PIT,BAL,True,52.0
161,2024-09-28,NYY,,PIT,PIT,False,52.0
162,2024-09-29,NYY,,PIT,PIT,False,52.0
