Gm#,Date,Tm,@,Opp,Time,D/N,Orig. Scheduled,location
49,2022-05-30,BOS,,BAL,3:05,N,,BOS
50,2022-05-31,BOS,,CIN,3:04,N,,BOS
51,2022-06-01,BOS,,CIN,2:40,N,,BOS
52,2022-06-03,BOS,@,OAK,3:15,N,,OAK
53,2022-06-04,BOS,@,OAK,3:07,D,,OAK
54,2022-06-05,BOS,@,OAK,3:01,D,,OAK
55,2022-06-06,BOS,@,LAA,2:32,N,,LAA
56,2022-06-07,BOS,@,LAA,3:56,N,,LAA
57,2022-06-08,BOS,@,LAA,3:09,N,,LAA
58,2022-06-09,BOS,@,LAA,3:09,N,,LAA
59,2022-06-10,BOS,@,SEA,3:48,N,,SEA
60,2022-06-11,BOS,@,SEA,3:37,N,,SEA
61,2022-06-12,BOS,@,SEA,2:52,D,,SEA
62,2022-06-14,BOS,,OAK,2:43,N,,BOS
63,2022-06-15,BOS,,OAK,3:08,N,,BOS
64,2022-06-16,BOS,,OAK,3:15,D,,BOS
65,2022-06-17,BOS,,STL,3:05,N,,BOS
66,2022-06-18,BOS,,STL,3:28,N,,BOS
67,2022-06-19,BOS,,STL,3:13,D,,BOS
68,2022-06-20,BOS,,DET,2:55,N,,BOS
69,2022-06-21,BOS,,DET,2:53,N,,BOS
70,2022-06-22,BOS,,DET,3:03,N,,BOS
71,2022-06-24,BOS,@,CLE,3:19,N,,CLE
72,2022-06-25,BOS,@,CLE,2:55,N,,CLE
73,2022-06-26,BOS,@,CLE,3:22,D,,CLE
74,2022-06-27,BOS,@,TOR,2:59,N,,TOR
75,2022-06-28,BOS,@,TOR,3:21,N,,TOR
76,2022-06-29,BOS,@,TOR,3:54,N,,TOR
77,2022-07-01,BOS,@,CHC,3:31,D,,CHC
78,2022-07-02,BOS,@,CHC,2:48,N,,CHC
79,2022-07-03,BOS,@,CHC,4:25,D,,CHC
80,2022-07-04,BOS,,TBR,2:57,D,,BOS
81,2022-07-05,BOS,,TBR,3:39,N,,BOS
82,2022-07-06,BOS,,TBR,3:05,N,,BOS
83,2022-07-07,BOS,,NYY,2:56,N,,BOS
84,2022-07-08,BOS,,NYY,3:51,N,,BOS
85,2022-07-09,BOS,,NYY,3:38,N,,BOS
86,2022-07-10,BOS,,NYY,3:32,N,,BOS
87,2022-07-11,BOS,@,TBR,3:31,N,,TBR
88,2022-07-12,BOS,@,TBR,2:49,N,,TBR
89,2022-07-13,BOS,@,TBR,2:30,N,,TBR
90,2022-07-14,BOS,@,TBR,2:45,N,,TBR
91,2022-07-15,BOS,@,NYY,4:00,N,,NYY
92,2022-07-16,BOS,@,NYY,3:09,N,,NYY
93,2022-07-17,BOS,@,NYY,3:32,D,,NYY
94,2022-07-22,BOS,,TOR,3:49,N,,BOS
95,2022-07-23,BOS,,TOR,3:09,D,,BOS
96,2022-07-24,BOS,,TOR,3:33,D,,BOS
97,2022-07-25,BOS,,CLE,3:03,N,,BOS
98,2022-07-26,BOS,,CLE,3:20,N,,BOS
99,2022-07-27,BOS,,CLE,3:02,N,,BOS
100,2022-07-28,BOS,,CLE,2:33,N,,BOS
101,2022-07-29,BOS,,MIL,3:27,N,,BOS
102,2022-07-30,BOS,,MIL,3:49,D,,BOS
103,2022-07-31,BOS,,MIL,2:58,D,,BOS
104,2022-08-01,BOS,@,HOU,3:02,N,,HOU
105,2022-08-02,BOS,@,HOU,2:59,N,,HOU
106,2022-08-03,BOS,@,HOU,2:42,D,,HOU
107,2022-08-04,BOS,@,KCR,3:04,N,,KCR
108,2022-08-05,BOS,@,KCR,3:44,N,,KCR
109,2022-08-06,BOS,@,KCR,2:44,N,,KCR
110,2022-08-07,BOS,@,KCR,3:00,D,,KCR
111,2022-08-09,BOS,,ATL,4:13,N,,BOS
112,2022-08-10,BOS,,ATL,3:06,N,,BOS
113,2022-08-11,BOS,,BAL,2:46,N,,BOS
114,2022-08-12,BOS,,NYY,3:24,N,,BOS
115,2022-08-13,BOS,,NYY,3:14,N,,BOS
116,2022-08-14,BOS,,NYY,2:15,N,,BOS
117,2022-08-16,BOS,@,PIT,2:37,N,,PIT
118,2022-08-17,BOS,@,PIT,2:43,N,,PIT
119,2022-08-18,BOS,@,PIT,2:37,N,,PIT
120,2022-08-19,BOS,@,BAL,4:06,N,,BAL
121,2022-08-20,BOS,@,BAL,3:04,D,,BAL
122,2022-08-21,BOS,@,BAL,3:23,N,,BAL
123,2022-08-23,BOS,,TOR,3:18,N,,BOS
124,2022-08-24,BOS,,TOR,3:12,N,,BOS
125,2022-08-25,BOS,,TOR,4:22,N,,BOS
126,2022-08-26,BOS,,TBR,3:30,N,,BOS
127,2022-08-27,BOS,,TBR,2:24,D,,BOS
128,2022-08-28,BOS,,TBR,3:14,D,,BOS
129,2022-08-29,BOS,@,MIN,3:27,N,,MIN
130,2022-08-30,BOS,@,MIN,3:27,N,,MIN
131,2022-08-31,BOS,@,MIN,3:19,N,,MIN
132,2022-09-01,BOS,,TEX,3:41,N,,BOS
133,2022-09-02,BOS,,TEX,3:11,N,,BOS
134,2022-09-03,BOS,,TEX,3:12,D,,BOS
135,2022-09-04,BOS,,TEX,3:07,D,,BOS
136,2022-09-05,BOS,@,TBR,3:00,D,,TBR
137,2022-09-06,BOS,@,TBR,2:37,N,,TBR
138,2022-09-07,BOS,@,TBR,2:51,N,,TBR
139,2022-09-09,BOS,@,BAL,3:29,N,,BAL
140,2022-09-10,BOS,@,BAL,3:25,N,,BAL
141,2022-09-11,BOS,@,BAL,2:57,D,,BAL
142,2022-09-13,BOS,,NYY,3:37,N,,BOS
143,2022-09-14,BOS,,NYY,3:07,N,,BOS
144,2022-09-16,BOS,,KCR,2:38,N,,BOS
145,2022-09-17,BOS,,KCR,2:39,D,,BOS
146,2022-09-18,BOS,,KCR,3:32,D,,BOS
147,2022-09-20,BOS,@,CIN,3:27,N,,CIN
148,2022-09-21,BOS,@,CIN,2:37,N,,CIN
149,2022-09-22,BOS,@,NYY,3:34,N,,NYY
150,2022-09-23,BOS,@,NYY,3:00,N,,NYY
151,2022-09-24,BOS,@,NYY,3:25,D,,NYY
152,2022-09-25,BOS,@,NYY,2:07,N,,NYY
153,2022-09-26,BOS,,BAL,3:19,N,,BOS
154,2022-09-27,BOS,,BAL,3:57,N,,BOS
155,2022-09-28,BOS,,BAL,2:39,N,,BOS
156,2022-09-29,BOS,,BAL,3:00,D,,BOS
157,2022-09-30,BOS,@,TOR,3:04,N,,TOR
158,2022-10-01,BOS,@,TOR,3:09,D,,TOR
159,2022-10-02,BOS,@,TOR,2:50,D,,TOR
160,2022-10-03,BOS,,TBR,2:35,N,,BOS
161,2022-10-04,BOS,,TBR,1:44,N,,BOS
162,2022-10-05,BOS,,TBR,3:21,D,,BOS
