Gm#,Date,Tm,@,Opp,Time,D/N,Orig. Scheduled,location
98,2024-07-19,TOR,,DET,2:37,N,,TOR
99,2024-07-20,TOR,,DET,2:36,D,,TOR
100,2024-07-21,TOR,,DET,2:26,D,,TOR
101,2024-07-23,TOR,,TBR,2:49,N,,TOR
102,2024-07-24,TOR,,TBR,2:19,N,,TOR
103,2024-07-25,TOR,,TBR,2:52,D,,TOR
104,2024-07-26,TOR,,TEX,3:12,N,,TOR
105,2024-07-27,TOR,,TEX,2:25,D,,TOR
106,2024-07-28,TOR,,TEX,2:33,D,,TOR
107,2024-07-29,TOR,@,BAL,2:58,D,,BAL
108,2024-07-29,TOR,@,BAL,2:59,D,,BAL
109,2024-07-30,TOR,@,BAL,2:47,N,,BAL
110,2024-07-31,TOR,@,BAL,2:51,D,,BAL
111,2024-08-02,TOR,@,NYY,3:04,N,,NYY
112,2024-08-03,TOR,@,NYY,2:51,D,,NYY
113,2024-08-04,TOR,@,NYY,3:36,D,,NYY
114,2024-08-06,TOR,,BAL,2:29,N,,TOR
115,2024-08-07,TOR,,BAL,2:45,N,,TOR
116,2024-08-08,TOR,,BAL,2:35,N,,TOR
117,2024-08-09,TOR,,OAK,2:20,N,,TOR
118,2024-08-10,TOR,,OAK,2:20,D,,TOR
119,2024-08-11,TOR,,OAK,2:35,D,,TOR
120,2024-08-12,TOR,@,LAA,2:19,N,,LAA
121,2024-08-13,TOR,@,LAA,2:34,N,,LAA
122,2024-08-14,TOR,@,LAA,2:22,N,,LAA
123,2024-08-16,TOR,@,CHC,2:53,D,,CHC
124,2024-08-17,TOR,@,CHC,2:31,D,,CHC
125,2024-08-18,TOR,@,CHC,2:32,D,,CHC
126,2024-08-19,TOR,,CIN,2:33,N,,TOR
127,2024-08-20,TOR,,CIN,2:19,N,,TOR
128,2024-08-21,TOR,,CIN,3:16,N,,TOR
129,2024-08-22,TOR,,LAA,2:22,N,,TOR
130,2024-08-23,TOR,,LAA,2:25,N,,TOR
131,2024-08-24,TOR,,LAA,2:09,D,,TOR
132,2024-08-25,TOR,,LAA,2:33,D,,TOR
133,2024-08-26,TOR,@,BOS,2:32,N,,BOS
134,2024-08-27,TOR,@,BOS,2:25,N,,BOS
135,2024-08-28,TOR,@,BOS,2:05,N,,BOS
136,2024-08-29,TOR,@,BOS,2:12,N,,BOS
137,2024-08-30,TOR,@,MIN,2:26,N,,MIN
138,2024-08-31,TOR,@,MIN,2:30,N,,MIN
139,2024-09-01,TOR,@,MIN,2:43,D,,MIN
140,2024-09-03,TOR,,PHI,3:23,N,,TOR
141,2024-09-04,TOR,,PHI,2:30,D,,TOR
142,2024-09-06,TOR,@,ATL,2:23,N,,ATL
143,2024-09-07,TOR,@,ATL,2:45,N,,ATL
144,2024-09-08,TOR,@,ATL,3:04,D,,ATL
145,2024-09-09,TOR,,NYM,2:39,N,,TOR
146,2024-09-10,TOR,,NYM,2:56,N,,TOR
147,2024-09-11,TOR,,NYM,2:37,D,,TOR
148,2024-09-13,TOR,,STL,3:05,N,,TOR
149,2024-09-14,TOR,,STL,2:32,D,,TOR
150,2024-09-15,TOR,,STL,2:26,D,,TOR
151,2024-09-17,TOR,@,TEX,3:28,N,,TEX
152,2024-09-18,TOR,@,TEX,2:10,N,,TEX
153,2024-09-19,TOR,@,TEX,2:17,D,,TEX
154,2024-09-20,TOR,@,TBR,2:23,N,,TBR
155,2024-09-21,TOR,@,TBR,2:47,D,,TBR
156,2024-09-22,TOR,@,TBR,2:44,D,,TBR
157,2024-09-23,TOR,,BOS,2:35,N,,TOR
158,2024-09-24,TOR,,BOS,3:15,N,,TOR
159,2024-09-25,TOR,,BOS,2:30,N,,TOR
160,2024-09-27,TOR,,MIA,3:07,N,,TOR
161,2024-09-28,TOR,,MIA,2:33,D,,TOR
162,2024-09-29,TOR,,MIA,2:37,D,,TOR
